"id","article_id","question","answer","display_order","is_active","created_at","updated_at"
"9dc10c47-8306-4e87-9d09-3ba2fc0df718","1ca5c536-a47f-4808-83af-75d6b0493107","Are meal delivery services good for seniors?","Meal delivery can be excellent for seniors who struggle with shopping or cooking. Options include Meals on Wheels (often free or low-cost based on income), commercial services like Silver Cuisine or Magic Kitchen designed for seniors, and local senior center programs. Look for services that accommodate dietary restrictions and provide nutritionally balanced meals.","3","yes","""2026-01-07T18:56:20.475Z""","""2026-01-07T18:56:20.475Z"""
"9ebcc5fe-7044-4aea-8b6b-60919b3436e8","f003366f-e3d8-4c79-9166-bf939ae18f07","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:45.150Z""","""2026-01-07T18:43:45.150Z"""
"9ed372d6-01be-4eda-aa6b-2d433e123d3e","8c31dcd2-1968-4fb6-b7f5-201666785cf6","Are there medications that help Alzheimer's?","Several FDA-approved medications can help manage symptoms, though none cure the disease. Consult with a neurologist about options like cholinesterase inhibitors or newer treatments.","3","yes","""2026-01-07T18:43:05.120Z""","""2026-01-07T18:43:05.120Z"""
"9fb03da4-d3c8-4f12-a800-e1aac6510d76","8c31dcd2-1968-4fb6-b7f5-201666785cf6","How do I handle it when my loved one doesn't recognize me?","This is heartbreaking but common in later stages. Try not to take it personally—their brain cannot process the information. Introduce yourself gently and focus on the emotional connection rather than recognition.","0","yes","""2026-01-07T18:43:04.773Z""","""2026-01-07T18:43:04.773Z"""
"a1326210-4df2-45fd-a90f-b576e3b4a72c","6c203347-4b63-4309-8993-a2ba83f812b6","What should I know about the benefits of adult day programs?","Understanding the benefits of adult day programs is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:21.393Z""","""2026-01-07T18:43:21.393Z"""
"a31ed98f-8bff-4477-9a73-ce786418635d","7589c160-2f84-4540-acbd-d25c49af5e4f","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:25.667Z""","""2026-01-07T18:43:25.667Z"""
"a34236cd-159c-415a-9df1-ce73c0d4da0b","b4ce8718-14a6-4c6b-a13b-8e907a48b633","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:28.285Z""","""2026-01-07T18:43:28.285Z"""
"a3d1a1c4-7e94-4cf4-8f4b-531f273544c3","11467261-2d82-4d74-a650-dde7c516fd24","What should I know about the importance of foot care for seniors?","Understanding the importance of foot care for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:50.758Z""","""2026-01-07T18:43:50.758Z"""
"a69b899a-5b2e-40c6-8a72-413ae6db4baf","b2c8662d-057e-4c1f-99ec-9c66ed2be820","What should I know about understanding hearing loss in seniors?","Understanding understanding hearing loss in seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:40.300Z""","""2026-01-07T18:43:40.300Z"""
"a79a843b-dc8f-436c-acd2-17e6cc2a72a0","dc199bdf-d04d-4f45-9182-83ec117ec314","How do I talk to my parent about needing help?","Approach the conversation with empathy and respect. Focus on your concerns and observations rather than accusations. Emphasize that accepting help allows them to stay independent at home longer.","0","yes","""2026-01-07T18:43:03.276Z""","""2026-01-07T18:43:03.276Z"""
"a8856a11-da55-460b-9a3d-3eeb8f8c84e3","932f097d-cb0f-4a3b-99ef-71f3369d2d01","What should I know about how to support a parent with depression?","Understanding how to support a parent with depression is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:27.126Z""","""2026-01-07T18:43:27.126Z"""
"ab30e5c3-c3a1-4cf4-bb9b-398dd4ec9744","fe769778-62f5-4e3c-95f7-c344110779ff","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:47.756Z""","""2026-01-07T18:43:47.756Z"""
"abc879fb-bc6b-4ccb-a6e6-37f9c8d8c511","26ec58fe-7533-48a1-a5bd-cc0b4f477daa","What should I know about understanding hospital-to-home transitions?","Understanding understanding hospital-to-home transitions is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:51.274Z""","""2026-01-07T18:43:51.274Z"""
"aceb581c-4a7a-47af-9124-072a30968a31","cafd6a6f-2a2d-49a0-9e69-961bc77fc561","What should I know about managing diabetes in elderly patients?","Understanding managing diabetes in elderly patients is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:25.033Z""","""2026-01-07T18:43:25.033Z"""
"addc5a83-dc37-4ff5-82a5-ce558cbc4ff2","66e97a87-fc68-458e-acc6-0a658755acef","Will my loved one be okay with a different caregiver?","Most people adjust well, especially with proper preparation. Introduce the respite caregiver beforehand, leave detailed instructions, and start with shorter periods to build comfort.","2","yes","""2026-01-07T18:43:10.283Z""","""2026-01-07T18:43:10.283Z"""
"b27a30cc-cb4f-4e15-91ee-8ee23bafac60","0ca953ed-fc59-4025-8f47-dff8b664d38a","What should I know about understanding sundowning in dementia patients?","Understanding understanding sundowning in dementia patients is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:17.747Z""","""2026-01-07T18:43:17.747Z"""
"b30d6522-e8ee-4297-8682-6757151b88d5","6d145660-7f01-45dc-9bb0-e896171c649e","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:22.549Z""","""2026-01-07T18:43:22.549Z"""
"b6d457c4-dff8-43a2-a6af-a813d92f862e","ac13c396-2b0e-42c6-b82c-5b3bd41c6d24","What should I know about the importance of hydration for older adults?","Understanding the importance of hydration for older adults is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:30.776Z""","""2026-01-07T18:43:30.776Z"""
"b84e48bb-7f94-44ef-9554-2a144d23ed72","ad10e5b5-9a5c-4a5d-88de-e8d0ace16ccb","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:37.781Z""","""2026-01-07T18:43:37.781Z"""
"b8708995-a245-47e4-9802-6f519bb0201b","276a93e9-3869-421e-8451-359355100f08","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:48.274Z""","""2026-01-07T18:43:48.274Z"""
"b87637b2-f348-4bd9-bf51-df126d9f5e55","276a93e9-3869-421e-8451-359355100f08","What should I know about understanding home modifications for aging in place?","Understanding understanding home modifications for aging in place is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:48.159Z""","""2026-01-07T18:43:48.159Z"""
"b97e0e0a-dd09-462b-8d0c-be4bd75414a1","ec3a9baa-676e-4697-9aa9-2f6e9ebc7140","What should I know about how to create a caregiver support network?","Understanding how to create a caregiver support network is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:44.004Z""","""2026-01-07T18:43:44.004Z"""
"bab6564f-4000-45b6-9f16-121f9cee3a7c","d4820c45-cb20-45cf-aec0-3ac9bbf4ffc6","What should I know about how to navigate family dynamics in caregiving?","Understanding how to navigate family dynamics in caregiving is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:45.551Z""","""2026-01-07T18:43:45.551Z"""
"bb243e36-a533-42ec-833b-8cabd3972529","e2f8e526-9308-4fdc-87aa-bdc649f2a1bb","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:29.322Z""","""2026-01-07T18:43:29.322Z"""
"bbd44ff1-b3a8-4365-a504-31874254b4c7","83f303f7-c246-43ec-b0a0-7e1b1b18b4c0","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:46.197Z""","""2026-01-07T18:43:46.197Z"""
"bd4fdd75-52e4-403a-bd9a-e2f8cf700271","ca88d423-3a90-4197-ad52-bd060a2002c5","Can family members be PCAs?","Yes, family members (except spouses and legal guardians of minor children) can be hired as PCAs through the program.","0","yes","""2026-01-07T18:43:11.545Z""","""2026-01-07T18:43:11.545Z"""
"be4cb00a-6138-4d57-a92b-04560f786d42","66e97a87-fc68-458e-acc6-0a658755acef","How do I find respite care in Massachusetts?","Contact your local Aging Services Access Point (ASAP), home care agencies, adult day health programs, or assisted living facilities. The Massachusetts Caregiver Support Program also provides resources.","1","yes","""2026-01-07T18:43:10.167Z""","""2026-01-07T18:43:10.167Z"""
"be72db26-9d6d-4f18-bf12-2f5f9dce54a8","ba2664c8-c9ac-4683-a963-e0aab99ad917","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:55.588Z""","""2026-01-07T18:43:55.588Z"""
"bf889d2d-846a-41d3-88bd-edef1f09d7fc","70dad456-288d-4a12-a8d5-5b2bd8db5794","What should I know about how to help seniors stay connected with technology?","Understanding how to help seniors stay connected with technology is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:33.398Z""","""2026-01-07T18:43:33.398Z"""
"c024208c-b809-4540-bf67-3ad8787dcc62","8417b31f-0bd7-4bae-8d74-9c96da8711dd","Which option provides better care?","Neither is inherently better—it depends on your needs. Live-in care offers consistency and relationship building. Hourly care offers flexibility and specialized scheduling. Quality depends on the individual caregivers and agency.","3","yes","""2026-01-07T18:43:11.142Z""","""2026-01-07T18:43:11.142Z"""
"c0a06844-9227-4734-beb4-025820dfd70c","91b304e0-a7d0-490d-9810-6fbe97ab3ddd","What should I know about how to choose the right home care agency?","Understanding how to choose the right home care agency is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:13.054Z""","""2026-01-07T18:43:13.054Z"""
"c5419f7d-afdb-4cc3-9e41-6dc3f9f355d7","1ca5c536-a47f-4808-83af-75d6b0493107","Should seniors take vitamin supplements?","Many seniors benefit from supplements, particularly vitamin D (most people are deficient), B12 (absorption decreases with age), and calcium (if dietary intake is low). However, consult a doctor before starting supplements, as some can interact with medications or be harmful in excess. Food sources are generally preferred.","1","yes","""2026-01-07T18:56:20.244Z""","""2026-01-07T18:56:20.244Z"""
"c71656c9-e787-4391-9b63-98ae4aa81633","ea698f43-016d-439b-bf64-2fea3b0c345b","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:39.897Z""","""2026-01-07T18:43:39.897Z"""
"cba38ba8-2576-4554-bde5-2cf4a7c094f2","3f190be7-e7f6-4681-a4b7-31c371fd9875","What should I know about understanding wound care at home?","Understanding understanding wound care at home is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:49.723Z""","""2026-01-07T18:43:49.723Z"""
"cd33c368-04a0-4b86-bbac-74aefdf749aa","9ea497a3-c19c-4384-acf9-c8130dffaac6","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:19.959Z""","""2026-01-07T18:43:19.959Z"""
"ce8db8b7-c5ab-4203-a792-9721f91ba7cd","66e97a87-fc68-458e-acc6-0a658755acef","How often should I use respite care?","There's no set rule—use it as often as you need. Many caregivers benefit from regular scheduled breaks, whether weekly, bi-weekly, or monthly. Don't wait until you're burned out.","3","yes","""2026-01-07T18:43:10.397Z""","""2026-01-07T18:43:10.397Z"""
"cecca0e5-a429-44df-8036-1fda54c20dd8","95df2fae-0886-4c96-a8e0-562e9d5628cd","What should I know about the benefits of intergenerational programs?","Understanding the benefits of intergenerational programs is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:52.327Z""","""2026-01-07T18:43:52.327Z"""
"d02095ab-9137-4d40-96eb-48da1477a55f","0571e688-c44d-4189-8b73-2923dbd8fa66","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:53.486Z""","""2026-01-07T18:43:53.486Z"""
"d18923eb-acd7-4e92-98bf-60263f83e443","6ec03951-0fd4-47f2-850a-a45104ccc3f9","Can a home care aide administer medications?","No, home care aides cannot administer medications. They can provide medication reminders, open bottles, and hand medications to clients, but they cannot put pills in someone's mouth, give injections, or make decisions about medications. Only licensed nurses (through home health care) can administer medications.","1","yes","""2026-01-07T18:56:15.980Z""","""2026-01-07T18:56:15.980Z"""
"d1c28d92-8ac2-4cdd-a283-c7abf1438272","91b304e0-a7d0-490d-9810-6fbe97ab3ddd","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:13.181Z""","""2026-01-07T18:43:13.181Z"""
"d1cc64c7-845e-454a-a425-4fbde7eb6aef","b2c8662d-057e-4c1f-99ec-9c66ed2be820","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:40.429Z""","""2026-01-07T18:43:40.429Z"""
"d36d0f1c-83d0-4079-9f9f-309752ad27fb","ed0b6556-91ee-48c9-b12e-7de4f9a78e39","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:17.335Z""","""2026-01-07T18:43:17.335Z"""
"d494214a-c697-471e-ab0b-6f2180e05951","e58cac88-9321-44a1-afad-83713af3d482","What should I know about how to choose the right medical alert system?","Understanding how to choose the right medical alert system is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:29.730Z""","""2026-01-07T18:43:29.730Z"""
"d4e290a1-2b3c-4fd9-9398-d13b369daca7","e2f8e526-9308-4fdc-87aa-bdc649f2a1bb","What should I know about understanding stroke recovery and rehabilitation?","Understanding understanding stroke recovery and rehabilitation is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:29.207Z""","""2026-01-07T18:43:29.207Z"""
"d514958a-bf01-4416-b9d4-5aeffb37a3bf","ed0b6556-91ee-48c9-b12e-7de4f9a78e39","What should I know about how to create a care schedule for multiple caregivers?","Understanding how to create a care schedule for multiple caregivers is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:17.216Z""","""2026-01-07T18:43:17.216Z"""
"d5509e52-2e3b-4fbf-9244-4e9116d4e1ef","d9a14168-33e3-4a96-ab3e-37503a0eeb76","How do I talk to someone with dementia who doesn't recognize me?","This is heartbreaking but common in later stages. Don't quiz them or insist they should know you. Introduce yourself gently ('Hi, it's Sarah, your daughter'). Focus on emotional connection through tone, touch, and presence rather than recognition. They may not remember who you are but can still feel loved.","3","yes","""2026-01-07T18:56:17.061Z""","""2026-01-07T18:56:17.061Z"""
"d6542726-7f90-4d1a-b485-ec15222f4b06","8417b31f-0bd7-4bae-8d74-9c96da8711dd","What if my parent needs help multiple times during the night?","If nighttime needs are frequent (more than 2-3 brief awakenings), you may need to add an overnight hourly aide in addition to live-in care, or consider around-the-clock hourly care.","1","yes","""2026-01-07T18:43:10.913Z""","""2026-01-07T18:43:10.913Z"""
"d825fdde-88eb-445c-b10c-6a708aa59905","c05b713e-81fe-49f0-a40c-ab588c276d07","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:14.732Z""","""2026-01-07T18:43:14.732Z"""
"d8b200d7-6e2b-4d53-93b5-0710ab896c9c","ea698f43-016d-439b-bf64-2fea3b0c345b","What should I know about how to handle resistance to care?","Understanding how to handle resistance to care is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:39.781Z""","""2026-01-07T18:43:39.781Z"""
"d90d26e1-426e-4cb6-b4db-df86324f2b7f","dc199bdf-d04d-4f45-9182-83ec117ec314","How much does an in-home care assessment cost?","Most reputable home care agencies offer free in-home assessments. This evaluation helps determine what level of care is needed and creates a personalized care plan.","2","yes","""2026-01-07T18:43:03.507Z""","""2026-01-07T18:43:03.507Z"""
"dc02dd84-c7c5-4e85-9f33-1abd3a712eed","dc199bdf-d04d-4f45-9182-83ec117ec314","What if my parent refuses help?","Many seniors initially resist care. Try starting with small amounts of help, frame it as helping you worry less, or have their doctor recommend it. Sometimes a crisis forces the decision.","1","yes","""2026-01-07T18:43:03.390Z""","""2026-01-07T18:43:03.390Z"""
"dc21bebc-5282-4898-bf45-a674c474bf3c","ec8a7131-6905-4c98-b6e9-532ceacaf93e","What should I know about how to prevent senior scams and financial abuse?","Understanding how to prevent senior scams and financial abuse is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:34.463Z""","""2026-01-07T18:43:34.463Z"""
"ddf69949-a4a1-4f6c-a235-666ad7cde940","8cb8d978-df34-409d-9a89-b6d6b063e6cc","What should I know about the importance of vision care for older adults?","Understanding the importance of vision care for older adults is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:37.126Z""","""2026-01-07T18:43:37.126Z"""
"dea14dcd-751a-40b5-b3b4-5b6559b962a9","7acf2620-cb16-43c4-b28c-a4e1fe1a4e2e","What should I know about how to create a medication management system?","Understanding how to create a medication management system is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:56.509Z""","""2026-01-07T18:43:56.509Z"""
"df71bba0-9a64-49df-bac3-09ace8f2733e","11a08dad-8ac4-462b-a414-7f08f4d78958","What should I know about how to manage caregiver guilt?","Understanding how to manage caregiver guilt is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:50.241Z""","""2026-01-07T18:43:50.241Z"""
"dfa4afec-91f6-425d-bfba-491afaa36681","d9a14168-33e3-4a96-ab3e-37503a0eeb76","How long does each stage of dementia last?","Dementia progression varies greatly by individual. Generally, the early stage lasts 2-4 years, the middle stage (often the longest) lasts 2-10 years, and the late stage lasts 1-3 years. Total life expectancy after diagnosis is typically 4-8 years, but some people live 20 years or more.","0","yes","""2026-01-07T18:56:16.722Z""","""2026-01-07T18:56:16.722Z"""
"e0bbe6f0-7d2f-4f30-91f8-3dcb7af6207a","192250df-5331-426b-92a9-d0cdda4abb20","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:38.324Z""","""2026-01-07T18:43:38.324Z"""
"e11f116e-1cb6-4832-98c4-1d52b5df3194","19ce7f00-369f-4ee5-9364-a29db4eb0cee","What's the difference between power of attorney and healthcare proxy?","Power of attorney covers financial and legal decisions. Healthcare proxy covers medical decisions. They can be the same person or different people.","0","yes","""2026-01-07T18:43:07.784Z""","""2026-01-07T18:43:07.784Z"""
"e2b9f66a-7571-4e7a-a4cc-e90edada8c66","5812070f-16fd-49fd-9f77-b296094490ca","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:55.052Z""","""2026-01-07T18:43:55.052Z"""
"e34a06e6-7048-4c27-ae4c-ad589eea6476","cafd6a6f-2a2d-49a0-9e69-961bc77fc561","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:25.149Z""","""2026-01-07T18:43:25.149Z"""
"e5139063-0af5-4d2e-8816-00aa52c5473c","99950a59-b00d-444a-8728-863c4671bdd9","What should I know about managing anxiety in older adults?","Understanding managing anxiety in older adults is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:35.524Z""","""2026-01-07T18:43:35.524Z"""
"e8f20228-8f49-48ff-9c4a-0f6e80f56eff","372ddb54-1f5d-4530-8aa8-ec90f88448c9","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:31.411Z""","""2026-01-07T18:43:31.411Z"""
"eab743a3-34e0-4bd4-a137-ba2a8347020d","1ca431be-5dad-4c70-9bbb-32c079696185","What should I know about the benefits of gardening for seniors?","Understanding the benefits of gardening for seniors is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:39.255Z""","""2026-01-07T18:43:39.255Z"""
"ee481798-6e84-4e8d-9c3d-12c358fd1c0b","8c31dcd2-1968-4fb6-b7f5-201666785cf6","When is it time to consider professional care?","Consider professional help when caregiving affects your health, your loved one's safety cannot be ensured, care needs exceed your abilities, or wandering becomes dangerous. There's no shame in needing help.","2","yes","""2026-01-07T18:43:05.005Z""","""2026-01-07T18:43:05.005Z"""
"eefe923f-1ec1-4e63-b8a9-0d79b0d8d056","c4170c73-8731-41b1-ae78-b88e5a664465","What should I know about the role of physical therapy in senior care?","Understanding the role of physical therapy in senior care is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:16.177Z""","""2026-01-07T18:43:16.177Z"""
"efaa548f-ea94-4ab3-8a42-a6bdbab70253","b94b5cc2-50d3-47f6-8ca1-8bf1d32dd340","Can family members be paid caregivers in Massachusetts?","Yes, through the MassHealth PCA Program, family members (except spouses and legal guardians of minor children) can be hired as paid Personal Care Assistants. This allows families to compensate loved ones for care while ensuring quality support. The family member becomes the consumer's employee.","2","yes","""2026-01-07T18:56:19.510Z""","""2026-01-07T18:56:19.510Z"""
"efac9e1c-27f7-4735-a85b-2b7ea6c64d75","c18b4236-ca67-4b7c-8fb5-8fc34e55bea0","What should I know about understanding hospice care: when and how to access it?","Understanding understanding hospice care: when and how to access it is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:15.656Z""","""2026-01-07T18:43:15.656Z"""
"f1971e54-d56e-4267-87f5-35bc3435b062","b4ce8718-14a6-4c6b-a13b-8e907a48b633","What should I know about the benefits of music therapy for dementia?","Understanding the benefits of music therapy for dementia is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:28.169Z""","""2026-01-07T18:43:28.169Z"""
"f2e91d56-7be5-4b4f-aded-460c1417e026","ca88d423-3a90-4197-ad52-bd060a2002c5","How many hours of PCA care can I get?","Hours are determined by a clinical evaluation of your needs. There's no set maximum—you receive the hours deemed medically necessary.","1","yes","""2026-01-07T18:43:11.661Z""","""2026-01-07T18:43:11.661Z"""
"f445cf30-e4b1-4f78-ba5d-b9d974d7ea98","95df2fae-0886-4c96-a8e0-562e9d5628cd","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:52.441Z""","""2026-01-07T18:43:52.441Z"""
"f494c1ca-3cbb-4c2e-a473-d6a58dfbc323","93482020-8b17-446d-a2ae-ede90e4f5ab1","How long do I need post-hospital care?","It varies by condition. Many people need 2-6 weeks of assistance, though some surgeries or conditions require longer support. Start with more help and reduce as recovery progresses.","0","yes","""2026-01-07T18:43:12.294Z""","""2026-01-07T18:43:12.294Z"""
"f81068c8-966d-4832-abb9-3cb3fc52c3e1","94879856-edde-4256-ba2e-80f129966fa3","What should I know about managing chronic pain in older adults?","Understanding managing chronic pain in older adults is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:20.360Z""","""2026-01-07T18:43:20.360Z"""
"f833fa81-24b2-4d97-9cbb-a0b621a7364c","ac13c396-2b0e-42c6-b82c-5b3bd41c6d24","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:30.891Z""","""2026-01-07T18:43:30.891Z"""
"f8e57392-ed4e-472b-8550-720e95423db9","6e9acbdf-7d88-4b9d-a2bf-5dc9bd738da8","How do you match a companion with a senior?","Good agencies consider personality, interests, schedule, and preferences. Meeting potential companions before starting care helps ensure a good match. If it's not right, request someone else.","3","yes","""2026-01-07T18:43:09.642Z""","""2026-01-07T18:43:09.642Z"""
"f976be98-77e9-41d3-8006-7cf2b8363fc6","c18b4236-ca67-4b7c-8fb5-8fc34e55bea0","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:15.770Z""","""2026-01-07T18:43:15.770Z"""
"fba4a653-f84a-41ae-bcf1-31e1bc3e0aea","4d8c7f67-436d-48f9-aba0-d1bb46a51bb7","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:14.215Z""","""2026-01-07T18:43:14.215Z"""
"fbd62f6f-07ef-4b75-9d0b-2f775179fd93","1ca5c536-a47f-4808-83af-75d6b0493107","How many calories do seniors need?","Calorie needs decrease with age due to slower metabolism and often less physical activity. Generally, women over 50 need 1,600-2,000 calories daily; men need 2,000-2,400. Active seniors need more. Despite lower calorie needs, nutrient needs stay the same or increase, making nutrient-dense foods essential.","0","yes","""2026-01-07T18:56:20.131Z""","""2026-01-07T18:56:20.131Z"""
"fd1406ec-a8bc-4424-8982-f1ee9313a041","9ea497a3-c19c-4384-acf9-c8130dffaac6","What should I know about understanding different types of dementia?","Understanding understanding different types of dementia is important for providing quality care. Start by assessing your specific situation and consulting with healthcare professionals or care coordinators.","0","yes","""2026-01-07T18:43:19.838Z""","""2026-01-07T18:43:19.838Z"""
"fe79ba73-4424-41a9-933e-98a89ef7c54b","59146620-951d-4e06-acb1-e1a0514bca9f","How can PrivateInHomeCareGiver help?","Our experienced caregivers can provide personalized support for your family's needs. Contact us for a free assessment and consultation.","1","yes","""2026-01-07T18:43:49.322Z""","""2026-01-07T18:43:49.322Z"""